row_id,Problem,Feedback,n,Block,Ha,pHa,La,Hb,pHb,Lb,LotShapeB,LotNumB,Amb,Corr,bRate,bRate_std,lottery_A,lottery_B,ev_A,ev_B,sd_A,sd_B,min_A,min_B,max_A,max_B,n_outcomes_A,n_outcomes_B,majority_choice
386,313,False,16,1,26,1.0,26,29,0.1,26,0,1,False,0,0.55,0.4351245032554858,$26 for sure,90% chance of $26; 10% chance of $29,26.0,26.300000000000004,0.0,0.9,26.0,26.0,26.0,29.0,1,2,B
387,314,False,16,1,9,0.2,-11,-9,0.99,-10,0,1,False,0,0.275,0.3642343567906062,20% chance of $9; 80% chance of -$11,1% chance of -$10; 99% chance of -$9,-7.000000000000001,-9.01,8.0,0.09949874371066203,-11.0,-10.0,9.0,-9.0,2,2,A
390,316,False,16,1,18,0.95,3,8,0.9,-5,0,1,False,1,0.1,0.2422120283277993,95% chance of $18; 5% chance of $3,10% chance of -$5; 90% chance of $8,17.249999999999996,6.7,3.269174207655506,3.899999999999999,3.0,-5.0,18.0,8.0,2,2,A
392,318,False,16,1,2,1.0,2,73,0.2,-19,0,1,False,0,0.375,0.4187282332651254,$2 for sure,80% chance of -$19; 20% chance of $73,2.0,-0.5999999999999996,0.0,36.8,2.0,-19.0,2.0,73.0,1,2,A
394,319,False,16,1,8,1.0,8,15,0.75,1,2,3,False,0,0.6625,0.4177319714841085,$8 for sure,25% chance of $1; 37.5% chance of $13; 18.75% chance of $15; 18.75% chance of $19,8.0,11.5,0.0,6.422616289332565,8.0,1.0,8.0,19.0,1,4,B
397,322,False,16,1,30,1.0,30,71,0.4,-12,0,1,False,0,0.2625,0.3913651321549566,$30 for sure,60% chance of -$12; 40% chance of $71,30.0,21.200000000000003,0.0,40.661529730200755,30.0,-12.0,30.0,71.0,1,2,A
399,323,False,16,1,7,1.0,7,16,0.2,7,3,3,False,0,0.75,0.3829708431025353,$7 for sure,80% chance of $7; 10% chance of $18; 5% chance of $16; 5% chance of $12,7.0,8.8,0.0,3.7629775444453557,7.0,7.0,7.0,18.0,1,4,B
405,329,False,16,1,38,0.2,23,52,0.2,33,1,6,False,0,0.8500000000000001,0.2476556749467561,20% chance of $38; 80% chance of $23,80% chance of $33; 0.625% chance of $49.5; 3.125% chance of $50.5; 6.25% chance of $51.5; 6.25% chance of $52.5; 3.125% chance of $53.5; 0.625% chance of $54.5,26.000000000000004,36.800000000000004,6.0,7.616429609731846,23.0,33.0,38.0,54.5,2,7,B
406,330,False,15,1,99,0.1,9,28,0.8,6,2,4,False,0,0.6133333333333333,0.3888934240098375,10% chance of $99; 90% chance of $9,20% chance of $6; 40% chance of $25; 20% chance of $27; 10% chance of $31; 10% chance of $39,18.0,23.6,27.0,9.707728879609277,9.0,6.0,99.0,39.0,2,5,B
409,332,False,16,1,4,1.0,4,16,0.6,7,0,1,False,0,0.8624999999999999,0.280178514522438,$4 for sure,40% chance of $7; 60% chance of $16,4.0,12.4,0.0,4.409081537009721,4.0,7.0,4.0,16.0,1,2,B
422,344,False,16,1,80,0.25,-13,19,0.2,9,0,1,False,1,0.6,0.4066120181860509,25% chance of $80; 75% chance of -$13,80% chance of $9; 20% chance of $19,10.25,11.0,40.2701812759764,4.0,-13.0,9.0,80.0,19.0,2,2,B
425,347,False,16,1,15,1.0,15,27,0.6,-1,1,2,False,0,0.5625,0.4573474244670748,$15 for sure,40% chance of -$1; 30% chance of $26.5; 30% chance of $27.5,15.0,15.799999999999999,0.0,13.722609081366414,15.0,-1.0,15.0,27.5,1,3,B
429,350,False,16,1,34,0.01,-1,10,0.75,-31,0,1,False,-1,0.5875000000000001,0.4287578959428425,1% chance of $34; 99% chance of -$1,25% chance of -$31; 75% chance of $10,-0.6499999999999999,-0.25,3.48245602987317,17.75352077758099,-1.0,-31.0,34.0,10.0,2,2,B
436,356,False,16,1,34,0.6,-23,22,0.25,-1,0,1,False,0,0.525,0.4057914078275521,60% chance of $34; 40% chance of -$23,75% chance of -$1; 25% chance of $22,11.199999999999998,4.75,27.92418306772823,9.959292143521045,-23.0,-1.0,34.0,22.0,2,2,B
442,362,False,16,1,101,0.01,1,24,0.2,-2,1,4,False,0,0.1875,0.2963668897386031,1% chance of $101; 99% chance of $1,80% chance of -$2; 2.5% chance of $22.5; 7.5% chance of $23.5; 7.5% chance of $24.5; 2.5% chance of $25.5,2.0,3.2000000000000006,9.9498743710662,10.407209039891532,1.0,-2.0,101.0,25.5,2,5,A
444,363,False,16,1,-4,1.0,-4,14,0.75,-42,2,2,False,0,0.7125,0.3575378767813745,-$4 for sure,25% chance of -$42; 37.5% chance of $13; 37.5% chance of $15,-4.0,0.0,0.0,24.264171117101856,-4.0,-42.0,-4.0,15.0,1,3,B
447,365,False,16,1,-4,1.0,-4,67,0.01,-6,0,1,False,0,0.3375,0.3774917217635376,-$4 for sure,99% chance of -$6; 1% chance of $67,-4.0,-5.27,0.0,7.263408290878325,-4.0,-6.0,-4.0,67.0,1,2,A
462,379,False,16,1,2,1.0,2,7,0.75,3,1,4,False,0,0.825,0.2294921930407801,$2 for sure,25% chance of $3; 9.375% chance of $5.5; 28.125% chance of $6.5; 28.125% chance of $7.5; 9.375% chance of $8.5,2.0,6.0,0.0,1.8874586088176875,2.0,3.0,2.0,8.5,1,5,B
466,382,False,16,1,7,1.0,7,8,0.99,-26,1,6,False,0,0.35,0.3966526608171605,$7 for sure,1% chance of -$26; 3.094% chance of $5.5; 15.469% chance of $6.5; 30.938% chance of $7.5; 30.938% chance of $8.5; 15.469% chance of $9.5; 3.094% chance of $10.5,7.0,7.66,0.0,3.5611655395389876,7.0,-26.0,7.0,10.5,1,7,A
469,384,False,16,1,4,1.0,4,24,0.6,-31,0,1,False,0,0.575,0.3991657967979388,$4 for sure,40% chance of -$31; 60% chance of $24,4.0,1.9999999999999982,0.0,26.94438717061496,4.0,-31.0,4.0,24.0,1,2,B
471,386,False,16,1,1,1.0,1,15,0.75,-44,0,1,False,0,0.5875,0.3964425136973413,$1 for sure,25% chance of -$44; 75% chance of $15,1.0,0.25,0.0,25.54774941164094,1.0,-44.0,1.0,15.0,1,2,B
476,389,False,16,1,6,1.0,6,19,0.9,2,0,1,False,0,0.7875000000000001,0.2578759391645525,$6 for sure,10% chance of $2; 90% chance of $19,6.0,17.3,0.0,5.1,6.0,2.0,6.0,19.0,1,2,B
478,390,False,16,1,-8,1.0,-8,-9,0.99,-24,1,8,False,0,0.3750000000000001,0.3924283374069717,-$8 for sure,1% chance of -$24; 0.773% chance of -$12.5; 5.414% chance of -$11.5; 16.242% chance of -$10.5; 27.07% chance of -$9.5; 27.07% chance of -$8.5; 16.242% chance of -$7.5; 5.414% chance of -$6.5; 0.773% chance of -$5.5,-8.0,-9.15,0.0,1.9899748742132404,-8.0,-24.0,-8.0,-5.5,1,9,A
482,394,False,16,1,93,0.1,-3,37,0.6,-44,0,1,False,0,0.2625,0.3774917217635375,10% chance of $93; 90% chance of -$3,40% chance of -$44; 60% chance of $37,6.6000000000000005,4.599999999999998,28.800000000000004,39.681733833087485,-3.0,-44.0,93.0,37.0,2,2,A
489,400,False,16,1,40,0.01,13,34,0.5,3,0,1,False,0,0.675,0.3855731664245668,1% chance of $40; 99% chance of $13,50% chance of $3; 50% chance of $34,13.27,18.5,2.686466080187874,15.5,13.0,3.0,40.0,34.0,2,2,B
492,402,False,16,1,-8,1.0,-8,-5,0.8,-9,1,6,False,0,0.775,0.2909753712372692,-$8 for sure,20% chance of -$9; 2.5% chance of -$7.5; 12.5% chance of -$6.5; 25% chance of -$5.5; 25% chance of -$4.5; 12.5% chance of -$3.5; 2.5% chance of -$2.5,-8.0,-5.8,0.0,1.8867962264113207,-8.0,-9.0,-8.0,-2.5,1,7,B
496,405,False,16,1,25,0.8,-50,23,0.6,3,1,8,False,0,0.85,0.2780887148615228,80% chance of $25; 20% chance of -$50,40% chance of $3; 0.469% chance of $19.5; 3.281% chance of $20.5; 9.844% chance of $21.5; 16.406% chance of $22.5; 16.406% chance of $23.5; 9.844% chance of $24.5; 3.281% chance of $25.5; 0.469% chance of $26.5,10.000000000000002,15.0,29.999999999999996,9.851395840184273,-50.0,3.0,25.0,26.5,2,9,B
497,406,False,16,1,8,1.0,8,32,0.6,-5,3,5,False,0,0.5375000000000001,0.3703601850451351,$8 for sure,40% chance of -$5; 30% chance of $36; 15% chance of $34; 7.5% chance of $30; 3.75% chance of $22; 3.75% chance of $6,8.0,17.2,0.0,19.06200409191017,8.0,-5.0,8.0,36.0,1,6,B
500,408,False,16,1,29,0.75,1,22,1.0,22,1,6,False,0,0.425,0.4187282332651256,75% chance of $29; 25% chance of $1,3.125% chance of $19.5; 15.625% chance of $20.5; 31.25% chance of $21.5; 31.25% chance of $22.5; 15.625% chance of $23.5; 3.125% chance of $24.5,22.0,22.0,12.12435565298214,1.118033988749895,1.0,19.5,29.0,24.5,2,6,A
503,410,False,33,1,21,1.0,21,32,0.8,-1,0,1,False,0,0.490909090909091,0.3875916313947874,$21 for sure,20% chance of -$1; 80% chance of $32,21.0,25.400000000000002,0.0,13.2,21.0,-1.0,21.0,32.0,1,2,A
505,411,False,16,1,25,1.0,25,115,0.1,14,2,5,False,0,0.66875,0.3360927451364181,$25 for sure,90% chance of $14; 5% chance of $111; 2.5% chance of $113; 1.25% chance of $117; 0.625% chance of $125; 0.625% chance of $141,25.0,24.099999999999987,0.0,30.39555888612675,25.0,14.0,25.0,141.0,1,6,B
512,416,False,16,1,3,1.0,3,19,0.1,-1,3,6,False,0,0.3750000000000001,0.3785938897200182,$3 for sure,90% chance of -$1; 5% chance of $24; 2.5% chance of $22; 1.25% chance of $18; 0.625% chance of $10; 0.312% chance of -$6; 0.312% chance of -$38,3.0,1.0000000000000036,0.0,7.078135347674546,3.0,-38.0,3.0,24.0,1,7,A
517,421,False,16,1,-10,1.0,-10,-10,0.6,-20,3,5,False,0,0.2375,0.2552776266472772,-$10 for sure,40% chance of -$20; 30% chance of -$6; 15% chance of -$8; 7.5% chance of -$12; 3.75% chance of -$20; 3.75% chance of -$36,-10.0,-14.000000000000002,0.0,7.668115805072327,-10.0,-36.0,-10.0,-6.0,1,6,A
519,422,False,16,1,22,0.1,18,18,1.0,18,1,2,False,0,0.2875,0.3792536530256937,10% chance of $22; 90% chance of $18,50% chance of $17.5; 50% chance of $18.5,18.4,18.0,1.2000000000000002,0.5,18.0,17.5,22.0,18.5,2,2,A
522,424,False,16,1,30,0.5,-28,12,0.9,-43,0,1,False,0,0.575,0.4312771730569565,50% chance of $30; 50% chance of -$28,10% chance of -$43; 90% chance of $12,1.0,6.500000000000002,29.0,16.5,-28.0,-43.0,30.0,12.0,2,2,B
524,426,False,16,1,14,0.99,13,6,0.25,1,1,6,False,0,0.1,0.1932183566158592,99% chance of $14; 1% chance of $13,75% chance of $1; 0.781% chance of $3.5; 3.906% chance of $4.5; 7.812% chance of $5.5; 7.812% chance of $6.5; 3.906% chance of $7.5; 0.781% chance of $8.5,13.99,2.25,0.09949874371066203,2.23606797749979,13.0,1.0,14.0,8.5,2,7,A
526,427,False,16,1,89,0.2,-15,37,0.01,-2,3,4,False,0,0.575,0.3785938897200182,20% chance of $89; 80% chance of -$15,99% chance of -$2; 0.5% chance of $40; 0.25% chance of $38; 0.125% chance of $34; 0.125% chance of $26,5.800000000000001,-1.6099999999999974,41.6,3.90741602596909,-15.0,-2.0,89.0,40.0,2,5,B
528,429,False,32,1,-3,1.0,-3,70,0.1,-10,2,3,False,0,0.58125,0.3675880408037446,-$3 for sure,90% chance of -$10; 5% chance of $68; 2.5% chance of $70; 2.5% chance of $74,-3.0,-2.0000000000000027,0.0,24.01249674648598,-3.0,-10.0,-3.0,74.0,1,4,B
531,431,False,16,1,9,0.99,-17,9,1.0,9,0,1,False,0,0.8375,0.2753785273643051,99% chance of $9; 1% chance of -$17,$9 for sure,8.74,9.0,2.586967336477213,0.0,-17.0,9.0,9.0,9.0,2,1,B
533,432,False,16,1,-1,1.0,-1,24,0.2,-6,0,1,False,0,0.4696428571428572,0.4274867225530913,-$1 for sure,80% chance of -$6; 20% chance of $24,-1.0,0.0,0.0,12.0,-1.0,-6.0,-1.0,24.0,1,2,A
543,439,False,17,1,12,1.0,12,15,0.6,-8,0,1,False,0,0.1529411764705882,0.2065116433122583,$12 for sure,40% chance of -$8; 60% chance of $15,12.0,5.8,0.0,11.26765281680262,12.0,-8.0,12.0,15.0,1,2,A
547,442,False,17,1,-5,0.9,-11,18,0.5,-26,0,1,False,1,0.7294117647058824,0.3386825687172889,90% chance of -$5; 10% chance of -$11,50% chance of -$26; 50% chance of $18,-5.6,-4.0,1.7999999999999998,22.0,-11.0,-26.0,-5.0,18.0,2,2,B
548,443,False,16,1,51,0.5,-13,33,0.6,-11,2,2,False,1,0.5874999999999999,0.4096746676734276,50% chance of $51; 50% chance of -$13,40% chance of -$11; 30% chance of $32; 30% chance of $34,19.0,15.4,32.0,21.569422801734866,-13.0,-11.0,51.0,34.0,2,3,B
550,444,False,16,1,26,0.9,-3,26,0.99,0,1,2,False,0,0.6875,0.3575378767813745,90% chance of $26; 10% chance of -$3,1% chance of $0; 49.5% chance of $25.5; 49.5% chance of $26.5,23.1,25.740000000000002,8.7,2.634368994655078,-3.0,0.0,26.0,26.5,2,3,B
552,445,False,16,1,5,1.0,5,1,0.95,-11,0,1,False,0,0.1375,0.307408522978788,$5 for sure,5% chance of -$11; 95% chance of $1,5.0,0.39999999999999947,0.0,2.615339366124405,5.0,-11.0,5.0,1.0,1,2,A
557,449,False,32,1,-2,1.0,-2,87,0.01,-5,0,1,False,0,0.55,0.3627849269550852,-$2 for sure,99% chance of -$5; 1% chance of $87,-2.0,-4.08,0.0,9.153884421380903,-2.0,-5.0,-2.0,87.0,1,2,B
563,455,False,15,1,28,1.0,28,41,0.1,18,2,5,False,0,0.5066666666666667,0.4333699618219101,$28 for sure,90% chance of $18; 5% chance of $37; 2.5% chance of $39; 1.25% chance of $43; 0.625% chance of $51; 0.625% chance of $67,28.0,20.3,0.0,7.308214556237376,28.0,18.0,28.0,67.0,1,6,B
567,458,False,15,1,-8,0.75,-16,-18,0.75,-23,1,8,False,0,0.2266666666666666,0.3195234546871921,75% chance of -$8; 25% chance of -$16,25% chance of -$23; 0.586% chance of -$21.5; 4.102% chance of -$20.5; 12.305% chance of -$19.5; 20.508% chance of -$18.5; 20.508% chance of -$17.5; 12.305% chance of -$16.5; 4.102% chance of -$15.5; 0.586% chance of -$14.5,-10.0,-19.25,3.4641016151377544,2.449489742783178,-16.0,-23.0,-8.0,-14.5,2,9,A
570,460,False,15,1,27,0.75,-21,42,0.5,-18,0,1,False,0,0.5066666666666667,0.384460041889302,75% chance of $27; 25% chance of -$21,50% chance of -$18; 50% chance of $42,15.0,12.0,20.784609690826528,30.0,-21.0,-18.0,27.0,42.0,2,2,B
573,462,False,32,1,18,1.0,18,29,0.01,17,0,1,False,0,0.5375,0.3607787276469896,$18 for sure,99% chance of $17; 1% chance of $29,18.0,17.119999999999997,0.0,1.193984924527944,18.0,17.0,18.0,29.0,1,2,B
576,464,False,16,1,4,1.0,4,25,0.4,-13,0,1,False,0,0.2625,0.2895398648430529,$4 for sure,60% chance of -$13; 40% chance of $25,4.0,2.2,0.0,18.616122045152157,4.0,-13.0,4.0,25.0,1,2,A
583,469,False,16,1,21,1.0,21,45,0.4,-7,0,1,False,0,0.2125,0.2362907813126304,$21 for sure,60% chance of -$7; 40% chance of $45,21.0,13.8,0.0,25.474693324945054,21.0,-7.0,21.0,45.0,1,2,A
588,474,False,16,1,10,1.0,10,77,0.4,-44,0,1,False,0,0.2500000000000001,0.3055050463303893,$10 for sure,60% chance of -$44; 40% chance of $77,10.0,4.400000000000002,0.0,59.27765177535291,10.0,-44.0,10.0,77.0,1,2,A
592,478,False,16,1,8,1.0,8,78,0.2,-7,1,6,False,0,0.4,0.3577708763999664,$8 for sure,80% chance of -$7; 0.625% chance of $75.5; 3.125% chance of $76.5; 6.25% chance of $77.5; 6.25% chance of $78.5; 3.125% chance of $79.5; 0.625% chance of $80.5,8.0,10.0,0.0,34.00367627183861,8.0,-7.0,8.0,80.5,1,7,A
600,484,False,16,1,-3,1.0,-3,27,0.05,-1,1,8,False,0,0.925,0.1437590576856521,-$3 for sure,95% chance of -$1; 0.039% chance of $23.5; 0.273% chance of $24.5; 0.82% chance of $25.5; 1.367% chance of $26.5; 1.367% chance of $27.5; 0.82% chance of $28.5; 0.273% chance of $29.5; 0.039% chance of $30.5,-3.0,0.4000000000000001,0.0,6.109623556324891,-3.0,-1.0,-3.0,30.5,1,9,B
602,485,False,16,1,25,0.9,-11,66,0.25,12,2,3,False,0,0.7375,0.3403429642777023,90% chance of $25; 10% chance of -$11,75% chance of $12; 12.5% chance of $64; 6.25% chance of $66; 6.25% chance of $70,21.4,25.5,10.799999999999999,23.41473894793619,-11.0,12.0,25.0,70.0,2,4,B
607,490,False,16,1,48,0.5,6,100,0.5,-36,1,4,False,0,0.25,0.2875181153713043,50% chance of $48; 50% chance of $6,50% chance of -$36; 6.25% chance of $98.5; 18.75% chance of $99.5; 18.75% chance of $100.5; 6.25% chance of $101.5,27.0,32.0,21.0,68.00275729703907,6.0,-36.0,48.0,101.5,2,5,A
621,503,False,16,1,30,1.0,30,32,0.99,10,0,1,False,0,0.3750000000000001,0.4434711565216691,$30 for sure,1% chance of $10; 99% chance of $32,30.0,31.78,0.0,2.188972361634565,30.0,10.0,30.0,32.0,1,2,A
623,504,False,16,1,64,0.05,19,23,0.4,18,3,2,False,0,0.275,0.3568379650952703,5% chance of $64; 95% chance of $19,60% chance of $18; 20% chance of $24; 20% chance of $22,21.25,20.0,9.807522622966516,2.5298221281347035,19.0,18.0,64.0,24.0,2,3,A
626,507,False,16,1,9,1.0,9,10,0.01,3,0,1,False,0,0.2,0.3346640106136302,$9 for sure,99% chance of $3; 1% chance of $10,9.0,3.07,0.0,0.696491205974634,9.0,3.0,9.0,10.0,1,2,A
636,516,False,16,1,54,0.1,24,63,0.5,3,0,1,False,0,0.525,0.3714835124201342,10% chance of $54; 90% chance of $24,50% chance of $3; 50% chance of $63,27.0,33.0,9.0,30.0,24.0,3.0,54.0,63.0,2,2,B
642,522,False,16,1,91,0.1,4,13,0.8,-1,1,4,False,1,0.35,0.4412104562073145,10% chance of $91; 90% chance of $4,20% chance of -$1; 10% chance of $11.5; 30% chance of $12.5; 30% chance of $13.5; 10% chance of $14.5,12.7,10.200000000000003,26.099999999999998,5.653317610041028,4.0,-1.0,91.0,14.5,2,5,A
647,526,False,16,1,0,1.0,0,-5,0.25,-7,3,5,False,0,0.25,0.3306559138036598,$0 for sure,75% chance of -$7; 12.5% chance of -$1; 6.25% chance of -$3; 3.125% chance of -$7; 1.562% chance of -$15; 1.562% chance of -$31,0.0,-6.5,0.0,3.905124837953327,0.0,-31.0,0.0,-1.0,1,6,A
650,528,False,16,1,3,1.0,3,0,0.99,-26,0,1,False,0,0.1455827067669172,0.1953376850506186,$3 for sure,1% chance of -$26; 99% chance of $0,3.0,-0.26000000000000023,0.0,2.5869673364772128,3.0,-26.0,3.0,0.0,1,2,A
652,530,False,16,1,25,0.8,-10,18,1.0,18,0,1,False,0,0.6374999999999998,0.3879432948254165,80% chance of $25; 20% chance of -$10,$18 for sure,18.0,18.0,13.999999999999998,0.0,-10.0,18.0,25.0,18.0,2,1,B
654,531,False,16,1,-9,1.0,-9,-7,0.8,-32,1,8,False,0,0.35,0.3614784456460256,-$9 for sure,20% chance of -$32; 0.625% chance of -$10.5; 4.375% chance of -$9.5; 13.125% chance of -$8.5; 21.875% chance of -$7.5; 21.875% chance of -$6.5; 13.125% chance of -$5.5; 4.375% chance of -$4.5; 0.625% chance of -$3.5,-9.0,-11.999999999999998,0.0,10.069756700139282,-9.0,-32.0,-9.0,-3.5,1,9,A
658,533,False,16,1,44,0.2,-17,75,0.01,-3,1,6,False,0,0.575,0.4187282332651254,20% chance of $44; 80% chance of -$17,99% chance of -$3; 0.031% chance of $72.5; 0.156% chance of $73.5; 0.312% chance of $74.5; 0.312% chance of $75.5; 0.156% chance of $76.5; 0.031% chance of $77.5,-4.800000000000001,-2.2199999999999993,24.4,7.761707286415791,-17.0,-3.0,44.0,77.5,2,7,B
660,535,False,16,1,26,0.75,-6,20,0.8,6,1,8,False,-1,0.375,0.4187282332651256,75% chance of $26; 25% chance of -$6,20% chance of $6; 0.625% chance of $16.5; 4.375% chance of $17.5; 13.125% chance of $18.5; 21.875% chance of $19.5; 21.875% chance of $20.5; 13.125% chance of $21.5; 4.375% chance of $22.5; 0.625% chance of $23.5,18.0,17.200000000000003,13.856406460551018,5.7236352085016735,-6.0,6.0,26.0,23.5,2,9,A
662,537,False,16,1,31,0.5,15,60,0.4,-3,0,1,False,0,0.2250000000000001,0.3087609647175843,50% chance of $31; 50% chance of $15,60% chance of -$3; 40% chance of $60,23.0,22.2,8.0,30.863570759068043,15.0,-3.0,31.0,60.0,2,2,A
664,538,False,16,1,8,0.1,-1,4,0.4,-10,0,1,False,0,0.275,0.3714835124201341,10% chance of $8; 90% chance of -$1,60% chance of -$10; 40% chance of $4,-0.09999999999999998,-4.4,2.7,6.858571279792899,-1.0,-10.0,8.0,4.0,2,2,A
673,546,False,16,1,-1,0.6,-24,2,0.05,-9,0,1,False,0,0.575,0.3924283374069717,60% chance of -$1; 40% chance of -$24,95% chance of -$9; 5% chance of $2,-10.200000000000001,-8.45,11.267652816802618,2.3973944189473704,-24.0,-9.0,-1.0,2.0,2,2,B
678,549,False,32,1,19,1.0,19,44,0.8,-36,0,1,False,0,0.45625,0.3600515196110045,$19 for sure,20% chance of -$36; 80% chance of $44,19.0,28.000000000000004,0.0,31.999999999999996,19.0,-36.0,19.0,44.0,1,2,A
682,552,False,16,1,-2,1.0,-2,3,0.05,3,0,1,False,0,0.925,0.123827837473378,-$2 for sure,95% chance of $3; 5% chance of $3,-2.0,2.9999999999999996,0.0,4.440892098500626e-16,-2.0,3.0,-2.0,3.0,1,2,B
684,553,False,16,1,27,1.0,27,29,0.8,-8,1,8,False,0,0.375,0.3785938897200182,$27 for sure,20% chance of -$8; 0.625% chance of $25.5; 4.375% chance of $26.5; 13.125% chance of $27.5; 21.875% chance of $28.5; 21.875% chance of $29.5; 13.125% chance of $30.5; 4.375% chance of $31.5; 0.625% chance of $32.5,27.0,21.6,0.0,14.84722196237397,27.0,-8.0,27.0,32.5,1,9,A
687,555,False,16,1,17,0.99,-1,27,0.6,0,1,2,False,0,0.5375,0.4544227107000706,99% chance of $17; 1% chance of -$1,40% chance of $0; 30% chance of $26.5; 30% chance of $27.5,16.819999999999997,16.2,1.7909773867919168,13.23291351139272,-1.0,0.0,17.0,27.5,2,3,B
695,561,False,16,1,19,0.05,-9,48,0.4,-49,0,1,False,0,0.6875000000000001,0.3180670788790734,5% chance of $19; 95% chance of -$9,60% chance of -$49; 40% chance of $48,-7.599999999999999,-10.199999999999996,6.102458520956943,47.52010100999365,-9.0,-49.0,19.0,48.0,2,2,B
696,562,False,16,1,8,1.0,8,110,0.1,1,0,1,False,0,0.3625,0.3593976442141304,$8 for sure,90% chance of $1; 10% chance of $110,8.0,11.9,0.0,32.7,8.0,1.0,8.0,110.0,1,2,A
699,564,False,16,1,2,1.0,2,57,0.4,-41,2,2,False,0,0.525,0.3785938897200182,$2 for sure,60% chance of -$41; 20% chance of $56; 20% chance of $58,2.0,-1.7999999999999972,0.0,48.01416457671631,2.0,-41.0,2.0,58.0,1,3,B
705,568,False,16,1,6,1.0,6,17,0.1,13,3,2,False,0,0.7625,0.3593976442141304,$6 for sure,90% chance of $13; 5% chance of $18; 5% chance of $16,6.0,13.4,0.0,1.2409673645990855,6.0,13.0,6.0,18.0,1,3,B
711,573,False,16,1,30,1.0,30,38,0.8,-5,0,1,False,0,0.1625,0.2552776266472772,$30 for sure,20% chance of -$5; 80% chance of $38,30.0,29.400000000000002,0.0,17.2,30.0,-5.0,30.0,38.0,1,2,A
723,583,False,16,1,14,1.0,14,14,0.2,13,0,1,False,0,0.2,0.3425395354310701,$14 for sure,80% chance of $13; 20% chance of $14,14.0,13.200000000000001,0.0,0.4,14.0,13.0,14.0,14.0,1,2,A
725,584,False,33,1,-2,1.0,-2,34,0.1,-16,0,1,False,0,0.4363636363636363,0.4285281363415519,-$2 for sure,90% chance of -$16; 10% chance of $34,-2.0,-11.0,0.0,15.0,-2.0,-16.0,-2.0,34.0,1,2,A
728,586,False,16,1,-8,1.0,-8,8,0.8,-26,2,7,False,0,0.9000000000000001,0.2529822128134703,-$8 for sure,20% chance of -$26; 40% chance of $2; 20% chance of $4; 10% chance of $8; 5% chance of $16; 2.5% chance of $32; 1.25% chance of $64; 1.25% chance of $128,-8.0,1.199999999999998,0.0,20.960916010518233,-8.0,-26.0,-8.0,128.0,1,8,B
729,587,False,16,1,2,1.0,2,66,0.2,-7,1,6,False,0,0.425,0.3924283374069717,$2 for sure,80% chance of -$7; 0.625% chance of $63.5; 3.125% chance of $64.5; 6.25% chance of $65.5; 6.25% chance of $66.5; 3.125% chance of $67.5; 0.625% chance of $68.5,2.0,7.599999999999999,0.0,29.204280508172083,2.0,-7.0,2.0,68.5,1,7,A
736,593,False,16,1,39,0.5,-3,9,0.95,-11,1,4,False,0,0.325,0.3415650255319866,50% chance of $39; 50% chance of -$3,5% chance of -$11; 11.875% chance of $7.5; 35.625% chance of $8.5; 35.625% chance of $9.5; 11.875% chance of $10.5,18.0,7.999999999999999,21.0,4.439876124398069,-3.0,-11.0,39.0,10.5,2,5,A
741,597,False,16,1,28,1.0,28,86,0.2,1,0,1,False,0,0.3375,0.3242941051987635,$28 for sure,80% chance of $1; 20% chance of $86,28.0,18.0,0.0,34.0,28.0,1.0,28.0,86.0,1,2,A
743,598,False,16,1,6,1.0,6,15,0.05,9,0,1,False,0,0.7875000000000001,0.3612478373637689,$6 for sure,95% chance of $9; 5% chance of $15,6.0,9.299999999999999,0.0,1.307669683062202,6.0,9.0,6.0,15.0,1,2,B
751,605,False,16,1,0,1.0,0,25,0.6,-24,0,1,False,0,0.6875,0.3862210075418822,$0 for sure,40% chance of -$24; 60% chance of $25,0.0,5.399999999999999,0.0,24.004999479275146,0.0,-24.0,0.0,25.0,1,2,B
754,608,False,17,1,70,0.1,10,15,0.75,13,1,2,False,0,0.6941176470588235,0.3613699424331217,10% chance of $70; 90% chance of $10,25% chance of $13; 37.5% chance of $14.5; 37.5% chance of $15.5,16.0,14.5,18.0,0.9682458365518543,10.0,13.0,70.0,15.5,2,3,B
